id,date,flow_cfs,dis_min,dis_max,dateTime,day,month,year
1027,10/23/2020,1.375979021,1.31,1.86,10/22/2020 14:00,22,10,2020
1028,10/24/2020,1.427777778,1.36,1.59,10/23/2020 14:00,23,10,2020
1029,10/25/2020,1.311701389,1.25,1.41,10/24/2020 14:00,24,10,2020
1030,10/26/2020,1.327634855,1.25,1.47,10/25/2020 14:00,25,10,2020
1031,10/27/2020,1.271180556,1.25,1.3,10/26/2020 14:00,26,10,2020
1032,10/28/2020,1.285069444,1.25,1.35,10/27/2020 14:00,27,10,2020
1033,10/29/2020,1.307986111,1.25,1.35,10/28/2020 14:00,28,10,2020
1034,10/30/2020,1.2953125,1.25,1.35,10/29/2020 14:00,29,10,2020
1035,10/31/2020,1.282857143,1.24,1.3,10/30/2020 14:00,30,10,2020
1036,11/1/2020,1.299139785,1.19,1.35,10/31/2020 14:00,1,10,2020
1037,11/2/2020,1.325742188,1.29,1.4,11/1/2020 14:00,1,11,2020
1038,11/3/2020,1.364695341,1.29,1.52,11/2/2020 14:00,2,11,2020
1039,11/4/2020,1.444408602,1.35,2.66,11/3/2020 14:00,3,11,2020
1040,11/5/2020,1.743506944,1.29,15,11/4/2020 14:00,4,11,2020
1041,11/6/2020,1.261302817,1.19,1.34,11/5/2020 14:00,5,11,2020
1042,11/7/2020,1.250416667,1.19,1.34,11/6/2020 14:00,6,11,2020
1043,11/8/2020,1.240696864,1.18,1.29,11/7/2020 14:00,7,11,2020
1044,11/9/2020,1.202159091,1.18,1.24,11/8/2020 14:00,8,11,2020
1045,11/10/2020,1.192847222,1.13,1.23,11/9/2020 14:00,9,11,2020
1046,11/11/2020,1.192326389,1.13,1.23,11/10/2020 14:00,10,11,2020
1047,11/12/2020,1.201808511,1.18,1.28,11/11/2020 14:00,11,11,2020
1048,11/13/2020,1.204823944,1.18,1.28,11/12/2020 14:00,12,11,2020
1049,11/14/2020,1.191443662,1.13,1.23,11/13/2020 14:00,13,11,2020
1050,11/15/2020,1.245340502,1.13,2.04,11/14/2020 14:00,14,11,2020
1051,11/16/2020,1.193257576,1.13,1.28,11/15/2020 14:00,15,11,2020
1052,11/17/2020,1.205092251,1.18,1.28,11/16/2020 14:00,16,11,2020
1053,11/18/2020,1.300036101,1.13,1.82,11/17/2020 14:00,17,11,2020
1054,11/19/2020,1.254305556,1.17,1.33,11/18/2020 14:00,18,11,2020
1055,11/20/2020,1.265833333,1.22,1.38,11/19/2020 14:00,19,11,2020
1056,11/21/2020,1.250173611,1.17,1.38,11/20/2020 14:00,20,11,2020
1057,11/22/2020,1.292361111,1.17,1.44,11/21/2020 14:00,21,11,2020
1058,11/23/2020,1.258977273,1.22,1.33,11/22/2020 14:00,22,11,2020
1059,11/24/2020,1.415833333,1.17,2.06,11/23/2020 14:00,23,11,2020
1060,11/25/2020,1.873333333,1.68,2.25,11/24/2020 14:00,24,11,2020
1061,11/26/2020,1.609791667,1.38,1.88,11/25/2020 14:00,25,11,2020
1062,11/27/2020,1.340416667,1.27,1.43,11/26/2020 14:00,26,11,2020
1063,11/28/2020,1.257847222,1.21,1.32,11/27/2020 14:00,27,11,2020
1064,11/29/2020,1.241056338,1.21,1.27,11/28/2020 14:00,28,11,2020
1065,11/30/2020,1.248505747,1.21,1.43,11/29/2020 14:00,29,11,2020
1066,12/1/2020,1.241508772,1.21,1.74,11/30/2020 14:00,1,11,2020
1067,12/2/2020,1.226192308,1.16,1.32,12/1/2020 14:00,1,12,2020
1068,12/3/2020,1.223368056,1.16,1.31,12/2/2020 14:00,2,12,2020
1069,12/4/2020,1.219407666,1.16,1.26,12/3/2020 14:00,3,12,2020
1070,12/5/2020,1.210868056,1.16,1.26,12/4/2020 14:00,4,12,2020
1071,12/6/2020,1.191076389,1.16,1.26,12/5/2020 14:00,5,12,2020
1072,12/7/2020,1.198992537,1.16,1.26,12/6/2020 14:00,6,12,2020
1073,12/8/2020,1.206515679,1.15,1.26,12/7/2020 14:00,7,12,2020
1074,12/9/2020,1.210833333,1.15,1.31,12/8/2020 14:00,8,12,2020
1075,12/10/2020,1.203649635,1.15,1.25,12/9/2020 14:00,9,12,2020
1076,12/11/2020,1.193942652,1.11,1.36,12/10/2020 14:00,10,12,2020
1077,12/12/2020,1.133859649,1.11,1.2,12/11/2020 14:00,11,12,2020
1078,12/13/2020,1.190176678,1.15,1.36,12/12/2020 14:00,12,12,2020
1079,12/14/2020,1.201439394,1.15,1.36,12/13/2020 14:00,13,12,2020
1080,12/15/2020,1.180633803,1.15,1.25,12/14/2020 14:00,14,12,2020
1081,12/16/2020,1.210573477,1.15,1.25,12/15/2020 14:45,15,12,2020
1082,12/17/2020,1.235017422,1.2,1.31,12/16/2020 14:00,16,12,2020
1083,12/18/2020,1.237604167,1.15,1.36,12/17/2020 14:00,17,12,2020
1084,12/19/2020,1.245454545,1.15,1.31,12/18/2020 14:00,18,12,2020
1085,12/20/2020,1.243031359,1.2,1.36,12/19/2020 14:00,19,12,2020
1086,12/21/2020,1.24344697,1.2,1.31,12/20/2020 14:00,20,12,2020
1087,12/22/2020,1.256713287,1.2,1.31,12/21/2020 14:00,21,12,2020
1088,12/23/2020,1.263719298,1.2,1.31,12/22/2020 14:00,22,12,2020
1089,12/24/2020,1.264195804,1.2,1.31,12/23/2020 14:05,23,12,2020
1090,12/25/2020,1.361013986,1.25,1.42,12/24/2020 14:00,24,12,2020
1091,12/26/2020,1.552118056,1.36,2.32,12/25/2020 14:00,25,12,2020
1092,12/27/2020,2.184685315,2.01,2.49,12/26/2020 14:00,26,12,2020
1093,12/28/2020,1.897011494,1.79,2.16,12/27/2020 14:00,27,12,2020
1094,12/29/2020,1.734790875,1.6,1.93,12/28/2020 14:00,28,12,2020
1095,12/30/2020,1.603386454,1.54,1.66,12/29/2020 14:00,29,12,2020
1096,12/31/2020,1.483333333,1.43,1.55,12/30/2020 15:25,30,12,2020
1097,1/1/2021,1.389166667,1.35,1.43,12/31/2020 15:25,1,1,2020
1098,1/2/2021,1.309166667,1.29,1.34,1/1/2021 15:25,1,1,2021
1099,1/3/2021,1.285,1.28,1.29,1/2/2021 15:25,2,1,2021
1100,1/4/2021,1.2725,1.27,1.28,1/3/2021 15:25,3,1,2021
1101,1/5/2021,1.271666667,1.27,1.28,1/4/2021 15:25,4,1,2021
1102,1/6/2021,1.270364964,1.25,1.31,1/5/2021 15:10,5,1,2021
1103,1/7/2021,1.268854167,1.25,1.31,1/6/2021 14:00,6,1,2021
1104,1/8/2021,1.264583333,1.25,1.3,1/7/2021 14:00,7,1,2021
1105,1/9/2021,1.261631944,1.2,1.3,1/8/2021 14:00,8,1,2021
1106,1/10/2021,1.247326389,1.19,1.3,1/9/2021 14:00,9,1,2021
1107,1/11/2021,1.258188679,1.19,1.35,1/10/2021 14:00,10,1,2021
1108,1/12/2021,1.256111111,1.24,1.3,1/11/2021 14:00,11,1,2021
1109,1/13/2021,1.245729167,1.19,1.29,1/12/2021 14:00,12,1,2021
1110,1/14/2021,1.255451389,1.19,1.34,1/13/2021 14:00,13,1,2021
1111,1/15/2021,1.249375,1.19,1.29,1/14/2021 14:00,14,1,2021
1112,1/16/2021,1.229027778,1.14,1.29,1/15/2021 14:00,15,1,2021
1113,1/17/2021,1.223958333,1.18,1.29,1/16/2021 14:00,16,1,2021
1114,1/18/2021,1.290481481,1.18,1.51,1/17/2021 14:00,17,1,2021
1115,1/19/2021,1.938614232,1.45,2.2,1/18/2021 14:00,18,1,2021
1116,1/20/2021,1.618993056,1.34,1.98,1/19/2021 14:00,19,1,2021
1117,1/21/2021,1.292916667,1.22,1.39,1/20/2021 14:00,20,1,2021
1118,1/22/2021,1.217048611,1.17,1.28,1/21/2021 14:00,21,1,2021
1119,1/23/2021,1.216912281,1.12,1.33,1/22/2021 14:00,22,1,2021
1120,1/24/2021,1.220454545,1.12,1.33,1/23/2021 14:00,23,1,2021
1121,1/25/2021,1.236923077,1.22,1.32,1/24/2021 14:05,24,1,2021
1122,1/26/2021,1.370138889,1.22,1.88,1/25/2021 14:00,25,1,2021
1123,1/27/2021,1.405168539,1.32,1.49,1/26/2021 14:00,26,1,2021
1124,1/28/2021,1.30375,1.26,1.37,1/27/2021 14:00,27,1,2021
1125,1/29/2021,1.285243056,1.26,1.37,1/28/2021 14:00,28,1,2021
1126,1/30/2021,1.288958333,1.26,1.43,1/29/2021 14:00,29,1,2021
1127,1/31/2021,1.305,1.26,1.42,1/30/2021 14:00,30,1,2021
1128,2/1/2021,1.325539033,1.26,1.42,1/31/2021 14:00,1,1,2021
1129,2/2/2021,1.411076389,1.31,1.93,2/1/2021 14:00,1,2,2021
1130,2/3/2021,1.8404947,1.53,3.66,2/2/2021 14:00,2,2,2021
1131,2/4/2021,2.053055556,1.79,2.51,2/3/2021 14:00,3,2,2021
1132,2/5/2021,1.718958333,1.59,1.86,2/4/2021 14:00,4,2,2021
1133,2/6/2021,1.540625,1.47,1.65,2/5/2021 14:00,5,2,2021
1134,2/7/2021,1.48125,1.41,1.53,2/6/2021 14:00,6,2,2021
1135,2/8/2021,1.443524904,1.4,1.52,2/7/2021 14:00,7,2,2021
1136,2/9/2021,1.461458333,1.4,1.52,2/8/2021 14:00,8,2,2021
1137,2/10/2021,1.426132404,1.4,1.46,2/9/2021 14:00,9,2,2021
1138,2/11/2021,1.415679443,1.4,1.46,2/10/2021 14:00,10,2,2021
1139,2/12/2021,1.387801418,1.29,1.51,2/11/2021 14:00,11,2,2021
1140,2/13/2021,1.35534965,1.29,1.45,2/12/2021 14:00,12,2,2021
1141,2/14/2021,1.369268293,1.34,1.45,2/13/2021 14:00,13,2,2021
1142,2/15/2021,1.456743119,1.34,1.51,2/14/2021 14:00,14,2,2021
1143,2/16/2021,1.424921875,1.33,1.45,2/15/2021 14:00,15,2,2021
1144,2/17/2021,1.382673611,1.33,1.44,2/16/2021 14:00,16,2,2021
1145,2/18/2021,1.391631944,1.33,1.62,2/17/2021 14:00,17,2,2021
1146,2/19/2021,1.394852941,1.33,1.62,2/18/2021 14:00,18,2,2021
1147,2/20/2021,1.385347222,1.33,1.5,2/19/2021 14:00,19,2,2021
1148,2/21/2021,1.397361111,1.32,1.49,2/20/2021 14:00,20,2,2021
1149,2/22/2021,1.393740458,1.32,1.43,2/21/2021 14:00,21,2,2021
1150,2/23/2021,1.379583333,1.32,1.43,2/22/2021 14:00,22,2,2021
1151,2/24/2021,1.399368421,1.32,1.43,2/23/2021 14:00,23,2,2021
1152,2/25/2021,1.424861111,1.37,1.49,2/24/2021 14:00,24,2,2021
1153,2/26/2021,1.385454545,1.32,1.48,2/25/2021 14:00,25,2,2021
1154,2/27/2021,1.412673611,1.31,1.67,2/26/2021 14:00,26,2,2021
1155,2/28/2021,1.363333333,1.31,1.48,2/27/2021 14:00,27,2,2021
1156,3/1/2021,1.35875,1.31,1.42,2/28/2021 14:00,1,2,2021
1157,3/2/2021,1.37625,1.36,1.42,3/1/2021 14:00,1,3,2021
1158,3/3/2021,1.385,1.36,1.48,3/2/2021 14:00,2,3,2021
1159,3/4/2021,1.386041667,1.36,1.48,3/3/2021 14:00,3,3,2021
1160,3/5/2021,1.431041667,1.36,1.66,3/4/2021 14:00,4,3,2021
1161,3/6/2021,1.483958333,1.42,1.6,3/5/2021 14:00,5,3,2021
1162,3/7/2021,1.492291667,1.42,1.54,3/6/2021 14:00,6,3,2021
1163,3/8/2021,1.620916335,1.48,1.79,3/7/2021 14:00,7,3,2021
1164,3/9/2021,7.606180556,1.66,76.8,3/8/2021 14:00,8,3,2021
1165,3/10/2021,7.121006944,2.58,102,3/9/2021 14:00,9,3,2021
1166,3/11/2021,2.362916667,2.16,2.69,3/10/2021 14:00,10,3,2021
1167,3/12/2021,2.418263889,2.16,5.97,3/11/2021 14:00,11,3,2021
1168,3/13/2021,2.980208333,2.32,10.1,3/12/2021 14:00,12,3,2021
1169,3/14/2021,2.96625,2.58,4.66,3/13/2021 14:00,13,3,2021
1170,3/15/2021,2.579676259,2.24,3.17,3/14/2021 14:00,14,3,2021
1171,3/16/2021,8.126041667,2.81,80.4,3/15/2021 14:00,15,3,2021
1172,3/17/2021,4.221254355,2.41,14.2,3/16/2021 14:00,16,3,2021
1173,3/18/2021,4.922777778,1.73,36.9,3/17/2021 14:00,17,3,2021
1174,3/19/2021,5.866631944,3.73,15.9,3/18/2021 14:00,18,3,2021
1175,3/20/2021,3.061979167,2.49,3.85,3/19/2021 14:00,19,3,2021
1176,3/21/2021,2.294390244,2.08,2.58,3/20/2021 14:00,20,3,2021
1177,3/22/2021,2.024869888,1.93,2.24,3/21/2021 14:00,21,3,2021
1178,3/23/2021,2.017881944,1.79,3.38,3/22/2021 14:00,22,3,2021
1179,3/24/2021,1.821458333,1.66,2.24,3/23/2021 14:00,23,3,2021
1180,3/25/2021,1.750738007,1.66,1.99,3/24/2021 14:00,24,3,2021
1181,3/26/2021,1.695944056,1.61,1.76,3/25/2021 14:00,25,3,2021
1182,3/27/2021,1.6586121,1.62,1.76,3/26/2021 14:00,26,3,2021
1183,3/28/2021,1.597632509,1.56,1.76,3/27/2021 14:00,27,3,2021
1184,3/29/2021,1.639283019,1.5,1.82,3/28/2021 14:00,28,3,2021
1185,3/30/2021,1.680038462,1.6,2.01,3/29/2021 14:00,29,3,2021
1186,3/31/2021,1.658819444,1.6,1.93,3/30/2021 14:00,30,3,2021
1187,4/1/2021,1.635347222,1.6,1.73,3/31/2021 14:00,1,3,2021
1188,4/2/2021,1.615520833,1.54,1.73,4/1/2021 14:00,1,4,2021
1189,4/3/2021,1.59728223,1.54,1.66,4/2/2021 14:00,2,4,2021
1190,4/4/2021,1.827256944,1.54,2.41,4/3/2021 14:00,3,4,2021
1191,4/5/2021,2.378097015,2.08,2.58,4/4/2021 14:00,4,4,2021
1192,4/6/2021,1.907421603,1.73,2.16,4/5/2021 14:00,5,4,2021
1193,4/7/2021,1.712264808,1.66,1.79,4/6/2021 14:00,6,4,2021
1194,4/8/2021,1.643449477,1.6,1.73,4/7/2021 14:00,7,4,2021
1195,4/9/2021,1.607735192,1.54,1.66,4/8/2021 14:00,8,4,2021
1196,4/10/2021,1.607804878,1.54,1.86,4/9/2021 14:00,9,4,2021
1197,4/11/2021,1.574928571,1.54,1.6,4/10/2021 14:00,10,4,2021
1198,4/12/2021,1.573777778,1.54,1.6,4/11/2021 14:00,11,4,2021
1199,4/13/2021,1.556933798,1.54,1.6,4/12/2021 14:00,12,4,2021
1200,4/14/2021,1.542299652,1.48,1.66,4/13/2021 14:00,13,4,2021
1201,4/15/2021,1.538536585,1.48,1.6,4/14/2021 14:00,14,4,2021
1202,4/16/2021,1.528292683,1.48,1.6,4/15/2021 14:00,15,4,2021
1203,4/17/2021,1.544599303,1.42,1.66,4/16/2021 14:00,16,4,2021
1204,4/18/2021,1.511612903,1.48,1.6,4/17/2021 14:00,17,4,2021
1205,4/19/2021,1.505811321,1.48,1.54,4/18/2021 14:05,18,4,2021
1206,4/20/2021,1.496724739,1.42,1.54,4/19/2021 14:00,19,4,2021
1207,4/21/2021,1.504041812,1.48,1.66,4/20/2021 14:00,20,4,2021
1208,4/22/2021,1.50967509,1.48,1.66,4/21/2021 14:00,21,4,2021
1209,4/23/2021,1.502578397,1.42,1.6,4/22/2021 14:00,22,4,2021
1210,4/24/2021,1.496724739,1.42,1.54,4/23/2021 14:00,23,4,2021
1211,4/25/2021,1.509268293,1.48,1.6,4/24/2021 14:00,24,4,2021
1212,4/26/2021,1.513380282,1.48,1.6,4/25/2021 14:05,25,4,2021
1213,4/27/2021,1.517272727,1.42,1.6,4/26/2021 14:00,26,4,2021
1214,4/28/2021,1.474146341,1.42,1.6,4/27/2021 14:00,27,4,2021
1215,4/29/2021,3.31418251,1.42,10.7,4/28/2021 14:00,28,4,2021
1216,4/30/2021,1.976027875,1.73,2.41,4/29/2021 14:00,29,4,2021
1217,5/1/2021,1.64193662,1.54,1.73,4/30/2021 14:00,1,4,2021
1218,5/2/2021,1.566759582,1.54,1.66,5/1/2021 14:00,1,5,2021
1219,5/3/2021,1.538026316,1.48,1.6,5/2/2021 14:00,2,5,2021
1220,5/4/2021,1.517738516,1.48,1.6,5/3/2021 14:00,3,5,2021
1221,5/5/2021,1.503076923,1.48,1.6,5/4/2021 14:00,4,5,2021
1222,5/6/2021,1.503414634,1.48,1.6,5/5/2021 14:00,5,5,2021
1223,5/7/2021,1.49951049,1.48,1.54,5/6/2021 14:00,6,5,2021
1224,5/8/2021,1.492587413,1.42,1.54,5/7/2021 14:00,7,5,2021
1225,5/9/2021,1.492961672,1.42,1.6,5/8/2021 14:00,8,5,2021
1226,5/10/2021,1.482426471,1.42,1.54,5/9/2021 14:00,9,5,2021
1227,5/11/2021,1.47184669,1.42,1.6,5/10/2021 14:00,10,5,2021
1228,5/12/2021,1.456631579,1.42,1.54,5/11/2021 14:00,11,5,2021
1229,5/13/2021,1.439717314,1.42,1.48,5/12/2021 14:00,12,5,2021
1230,5/14/2021,1.44738676,1.42,1.54,5/13/2021 14:00,13,5,2021
1231,5/15/2021,1.441473684,1.42,1.54,5/14/2021 14:00,14,5,2021
1232,5/16/2021,1.444470588,1.42,1.48,5/15/2021 14:05,15,5,2021
1233,5/17/2021,1.443861004,1.42,1.54,5/16/2021 14:00,16,5,2021
1234,5/18/2021,1.438397213,1.42,1.48,5/17/2021 14:00,17,5,2021
1235,5/19/2021,1.436515679,1.42,1.48,5/18/2021 14:00,18,5,2021
1236,5/20/2021,1.427944251,1.36,1.54,5/19/2021 14:00,19,5,2021
1237,5/21/2021,1.426689895,1.36,1.6,5/20/2021 14:00,20,5,2021
1238,5/22/2021,1.391567944,1.36,1.54,5/21/2021 14:00,21,5,2021
1239,5/23/2021,1.419581882,1.36,1.6,5/22/2021 14:00,22,5,2021
1240,5/24/2021,1.370081633,1.25,1.48,5/23/2021 14:00,23,5,2021
1241,5/25/2021,1.322027972,1.25,1.36,5/24/2021 14:00,24,5,2021
1242,5/26/2021,1.328118467,1.31,1.36,5/25/2021 14:00,25,5,2021
1243,5/27/2021,1.345714286,1.25,1.42,5/26/2021 14:00,26,5,2021
1244,5/28/2021,1.363275261,1.31,1.42,5/27/2021 14:00,27,5,2021
1245,5/29/2021,1.374843206,1.36,1.42,5/28/2021 14:00,28,5,2021
1246,5/30/2021,1.416655052,1.36,1.6,5/29/2021 14:00,29,5,2021
1247,5/31/2021,1.418651685,1.36,1.48,5/30/2021 14:00,30,5,2021
1248,6/1/2021,1.378631579,1.31,1.48,5/31/2021 14:00,1,5,2021
1249,6/2/2021,1.384250871,1.36,1.42,6/1/2021 14:00,1,6,2021
1250,6/3/2021,1.373592593,1.31,1.42,6/2/2021 14:00,2,6,2021
1251,6/4/2021,1.411849057,1.36,1.54,6/3/2021 14:00,3,6,2021
1252,6/5/2021,1.385396226,1.31,1.48,6/4/2021 14:00,4,6,2021
1253,6/6/2021,1.384335664,1.36,1.42,6/5/2021 14:00,5,6,2021
1254,6/7/2021,1.355041322,1.31,1.48,6/6/2021 14:00,6,6,2021
1255,6/8/2021,1.344982206,1.31,1.42,6/7/2021 14:00,7,6,2021
1256,6/9/2021,1.337509025,1.31,1.42,6/8/2021 14:00,8,6,2021
1257,6/10/2021,1.340839161,1.31,1.42,6/9/2021 14:00,9,6,2021
1258,6/11/2021,1.386759582,1.31,1.73,6/10/2021 14:00,10,6,2021
1259,6/12/2021,1.371114983,1.31,1.48,6/11/2021 14:00,11,6,2021
1260,6/13/2021,1.327099237,1.25,1.36,6/12/2021 14:00,12,6,2021
1261,6/14/2021,1.323183521,1.25,1.36,6/13/2021 14:00,13,6,2021
1262,6/15/2021,1.371080139,1.31,1.54,6/14/2021 14:00,14,6,2021
1263,6/16/2021,1.378723404,1.31,1.54,6/15/2021 14:00,15,6,2021
1264,6/17/2021,1.416222222,1.36,1.48,6/16/2021 14:00,16,6,2021
1265,6/18/2021,1.372307692,1.31,1.39,6/17/2021 14:50,17,6,2021
1266,6/19/2021,1.358571429,1.31,1.42,6/18/2021 14:00,18,6,2021
1267,6/20/2021,1.38925,1.36,1.48,6/19/2021 14:00,19,6,2021
1268,6/21/2021,1.36,1.36,1.36,6/20/2021 14:50,20,6,2021
1269,6/22/2021,1.36,1.36,1.36,6/21/2021 14:50,21,6,2021
1270,6/23/2021,1.352232143,1.31,1.42,6/22/2021 14:50,22,6,2021
1271,6/24/2021,1.3368,1.31,1.42,6/23/2021 14:00,23,6,2021
1272,6/25/2021,1.328070175,1.25,1.42,6/24/2021 14:00,24,6,2021
1273,6/26/2021,1.326071429,1.31,1.36,6/25/2021 14:00,25,6,2021
1274,6/27/2021,1.31,1.31,1.31,6/26/2021 16:10,26,6,2021
1275,6/28/2021,1.318888889,1.25,1.36,6/27/2021 16:10,27,6,2021
1276,6/29/2021,1.321291513,1.25,1.36,6/28/2021 14:00,28,6,2021
1277,6/30/2021,1.348464286,1.31,1.42,6/29/2021 14:05,29,6,2021
1278,7/1/2021,1.350350877,1.31,1.48,6/30/2021 14:00,1,6,2021
1279,7/2/2021,1.348118467,1.31,1.42,7/1/2021 14:00,1,7,2021
1280,7/3/2021,1.361643357,1.31,1.42,7/2/2021 14:00,2,7,2021
1281,7/4/2021,1.369055944,1.31,1.48,7/3/2021 14:00,3,7,2021
1282,7/5/2021,1.389366197,1.36,1.48,7/4/2021 14:00,4,7,2021
1283,7/6/2021,1.376830986,1.31,1.48,7/5/2021 14:00,5,7,2021
1284,7/7/2021,1.398156028,1.31,1.73,7/6/2021 14:00,6,7,2021
1285,7/8/2021,1.376097561,1.36,1.42,7/7/2021 14:00,7,7,2021
1286,7/9/2021,1.379081272,1.36,1.42,7/8/2021 14:00,8,7,2021
1287,7/10/2021,1.380353357,1.36,1.42,7/9/2021 14:00,9,7,2021
1288,7/11/2021,1.389540636,1.31,1.86,7/10/2021 14:00,10,7,2021
1289,7/12/2021,1.392105263,1.31,1.54,7/11/2021 14:00,11,7,2021
1290,7/13/2021,1.385451264,1.31,1.54,7/12/2021 14:00,12,7,2021
1291,7/14/2021,1.396202091,1.31,1.73,7/13/2021 14:00,13,7,2021
1292,7/15/2021,1.380070175,1.31,1.42,7/14/2021 14:00,14,7,2021
1293,7/16/2021,1.413144876,1.25,1.54,7/15/2021 14:10,15,7,2021
1294,7/17/2021,1.442482014,1.36,1.73,7/16/2021 14:00,16,7,2021
1295,7/18/2021,1.432125436,1.36,1.48,7/17/2021 14:00,17,7,2021
1296,7/19/2021,1.434006969,1.36,1.6,7/18/2021 14:00,18,7,2021
1297,7/20/2021,1.42869258,1.36,1.48,7/19/2021 14:00,19,7,2021
1298,7/21/2021,1.434457831,1.36,1.6,7/20/2021 14:10,20,7,2021
1299,7/22/2021,1.457333333,1.42,1.48,7/21/2021 14:55,21,7,2021
1300,7/23/2021,1.484033613,1.42,1.54,7/22/2021 15:20,22,7,2021
1301,7/24/2021,1.566895307,1.42,1.79,7/23/2021 14:45,23,7,2021
1302,7/25/2021,1.534928571,1.42,1.73,7/24/2021 14:00,24,7,2021
1303,7/26/2021,1.48,1.48,1.48,7/25/2021 15:50,25,7,2021
1304,7/27/2021,1.48,1.48,1.48,7/26/2021 15:50,26,7,2021
1305,7/28/2021,1.558697674,1.48,1.63,7/27/2021 15:50,27,7,2021
1306,7/29/2021,1.455424354,1.36,1.54,7/28/2021 14:00,28,7,2021
1307,7/30/2021,1.469894737,1.36,1.54,7/29/2021 14:00,29,7,2021
1308,7/31/2021,1.451157895,1.36,1.54,7/30/2021 14:00,30,7,2021
1309,8/1/2021,1.42322807,1.31,1.54,7/31/2021 14:00,1,7,2021
1310,8/2/2021,1.376445993,1.31,1.48,8/1/2021 14:00,1,8,2021
1311,8/3/2021,1.366132404,1.31,1.48,8/2/2021 14:00,2,8,2021
1312,8/4/2021,1.353087719,1.31,1.42,8/3/2021 14:00,3,8,2021
1313,8/5/2021,1.350383275,1.31,1.42,8/4/2021 14:00,4,8,2021
1314,8/6/2021,1.380209059,1.31,1.66,8/5/2021 14:00,5,8,2021
1315,8/7/2021,1.368501742,1.31,1.48,8/6/2021 14:00,6,8,2021
1316,8/8/2021,1.38825784,1.31,2.58,8/7/2021 14:00,7,8,2021
1317,8/9/2021,1.358641115,1.31,1.42,8/8/2021 14:00,8,8,2021
1318,8/10/2021,1.353205575,1.31,1.42,8/9/2021 14:00,9,8,2021
1319,8/11/2021,1.371986063,1.31,1.42,8/10/2021 14:00,10,8,2021
1320,8/12/2021,1.369094077,1.31,1.42,8/11/2021 14:00,11,8,2021
1321,8/13/2021,1.367944251,1.31,1.54,8/12/2021 14:00,12,8,2021
1322,8/14/2021,1.369094077,1.31,1.42,8/13/2021 14:00,13,8,2021
1323,8/15/2021,1.35522807,1.31,1.54,8/14/2021 14:00,14,8,2021
1324,8/16/2021,1.343133803,1.31,1.48,8/15/2021 14:00,15,8,2021
1325,8/17/2021,1.364425087,1.31,1.54,8/16/2021 14:00,16,8,2021
1326,8/18/2021,1.387944251,1.31,1.66,8/17/2021 14:00,17,8,2021
1327,8/19/2021,1.365365854,1.31,2.01,8/18/2021 14:00,18,8,2021
1328,8/20/2021,1.353286713,1.31,1.42,8/19/2021 14:00,19,8,2021
1329,8/21/2021,1.371608392,1.31,1.48,8/20/2021 14:00,20,8,2021
1330,8/22/2021,1.350586081,1.31,1.42,8/21/2021 14:00,21,8,2021
1331,8/23/2021,1.34,1.25,1.42,8/22/2021 14:15,22,8,2021
1332,8/24/2021,2.613240418,1.36,5.07,8/23/2021 14:00,23,8,2021
1333,8/25/2021,1.667526132,1.42,1.86,8/24/2021 14:00,24,8,2021
1334,8/26/2021,1.409581882,1.31,1.66,8/25/2021 14:00,25,8,2021
1335,8/27/2021,1.35245614,1.31,1.42,8/26/2021 14:00,26,8,2021
1336,8/28/2021,1.337935943,1.31,1.36,8/27/2021 14:00,27,8,2021
1337,8/29/2021,1.341098901,1.25,1.42,8/28/2021 14:00,28,8,2021
1338,8/30/2021,1.338945455,1.25,1.42,8/29/2021 14:00,29,8,2021
1339,8/31/2021,1.30834507,1.25,1.36,8/30/2021 14:00,30,8,2021
1340,9/1/2021,1.285785714,1.25,1.54,8/31/2021 14:00,1,8,2021
1341,9/2/2021,1.29965035,1.2,1.36,9/1/2021 14:00,1,9,2021
1342,9/3/2021,1.25445993,1.2,1.31,9/2/2021 14:00,2,9,2021
1343,9/4/2021,1.256202091,1.2,1.36,9/3/2021 14:00,3,9,2021
1344,9/5/2021,1.283192982,1.25,1.48,9/4/2021 14:00,4,9,2021
1345,9/6/2021,1.288877193,1.25,1.36,9/5/2021 14:00,5,9,2021
1346,9/7/2021,1.292329749,1.2,1.36,9/6/2021 14:00,6,9,2021
1347,9/8/2021,1.315381944,1.25,1.36,9/7/2021 14:00,7,9,2021
1348,9/9/2021,1.318606272,1.25,1.36,9/8/2021 14:00,8,9,2021
1349,9/10/2021,1.335799257,1.25,1.36,9/9/2021 14:00,9,9,2021
1350,9/11/2021,1.347237762,1.31,1.36,9/10/2021 14:00,10,9,2021
1351,9/12/2021,1.417789474,1.31,1.73,9/11/2021 14:00,11,9,2021
